Number, Label, Comment, X, Y, Z, X_Toe, Y_Toe, Z_Toe, Diameter, Length, Subdrilling, Stemming, Burden, Spacing, Angle, Azimuth, WaterLevel, DetonatingTime, GlobalId, DesignCharge, InputedCharge, Row_Number, Detonators, Boosters, PathLetter
702, , , 748817.210, 8930489.310, 210.702, 748817.210, 8930489.310, 199.702, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10418, ed8f35b7-3a0d-4e42-b9fb-2a2a4c38de40, 0.0, 130.000, 0, DVT 15 m :1 ud, , 
703, , , 748815.610, 8930491.810, 210.697, 748815.610, 8930491.810, 199.697, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10474, d2eaf1b4-59e8-473f-9326-d9aac5b84ae2, 0.0, 137.000, 0, DVT 15 m :1 ud, , 
704, , , 748814.010, 8930494.310, 210.685, 748814.010, 8930494.310, 199.485, 0.127, 11.200, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10550, 6b456655-ebb5-4a50-b84b-dff77208717e, 0.0, 136.300, 0, DVT 15 m :1 ud, , 
705, , , 748812.400, 8930496.810, 210.671, 748812.400, 8930496.810, 199.171, 0.127, 11.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10630, 52d76efa-5f96-4121-b8ed-5d0628b9150c, 0.0, 153.000, 0, DVT 15 m :1 ud, , 
706, , , 748810.800, 8930499.310, 210.242, 748810.800, 8930499.310, 200.242, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10708, 17b336b0-5c77-4bab-b1d8-11ddb331e0e9, 0.0, 112.400, 0, DVT 15 m :1 ud, , 
707, , , 748809.200, 8930501.810, 210.243, 748809.200, 8930501.810, 200.243, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10780, 4fb35a29-cdfb-455e-88b6-0c763c3eccc8, 0.0, 120.000, 0, DVT 15 m :1 ud, , 
708, , , 748807.600, 8930504.310, 210.193, 748807.600, 8930504.310, 200.093, 0.127, 10.100, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10856, f09516e5-46d4-4790-a560-e68ad8723703, 0.0, 130.500, 0, DVT 15 m :1 ud, , 
709, , , 748805.990, 8930506.810, 210.247, 748805.990, 8930506.810, 199.247, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10932, c89d883d-1ad9-40d4-91be-2e2c9589bf18, 0.0, 145.500, 0, DVT 15 m :1 ud, , 
710, , , 748804.390, 8930509.310, 210.417, 748804.390, 8930509.310, 200.417, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11004, 921843db-9152-48e3-823a-104c299936b8, 0.0, 123.000, 0, DVT 15 m :1 ud, , 
711, , , 748802.790, 8930511.810, 210.210, 748802.790, 8930511.810, 200.210, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11080, e57b31bd-f366-46a5-821d-2a1a1a3c8843, 0.0, 114.200, 0, DVT 15 m :1 ud, , 
712, , , 748801.180, 8930514.310, 210.113, 748801.180, 8930514.310, 199.113, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11156, 32a341b1-8e59-483f-8c62-b7fe21cf202a, 0.0, 110.800, 0, DVT 15 m :1 ud, , 
713, , , 748799.580, 8930516.810, 210.082, 748799.580, 8930516.810, 199.682, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11232, 8bcc8646-0aa8-48e7-b2f7-e3d8dc79a480, 0.0, 137.400, 0, DVT 15 m :1 ud, , 
714, , , 748797.980, 8930519.310, 209.909, 748797.980, 8930519.310, 199.709, 0.127, 10.200, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11292, 6aa2fc7a-9f42-45ff-beaf-3102c80bbdb3, 0.0, 130.800, 0, DVT 15 m :1 ud, , 
715, , , 748796.370, 8930521.810, 209.710, 748796.370, 8930521.810, 199.210, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11368, 1ccfcf51-8537-4ecb-bbf6-2003b3e46ae5, 0.0, 130.400, 0, DVT 15 m :1 ud, , 
716, , , 748794.770, 8930524.310, 209.686, 748794.770, 8930524.310, 199.686, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11444, 78f3adf4-d6c2-473e-86a3-6474bddd7a46, 0.0, 122.100, 0, DVT 15 m :1 ud, , B
717, , , 748793.170, 8930526.810, 209.767, 748793.170, 8930526.810, 199.767, 0.127, 10.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11518, 45014803-5df4-4c37-be0a-1061f57ca8e4, 0.0, 134.300, 0, DVT 15 m :1 ud, , B
718, , , 748791.570, 8930529.310, 209.805, 748791.570, 8930529.310, 199.305, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11566, 19b6ccea-98ad-4d7c-8dce-5a7727c53028, 0.0, 132.100, 0, DVT 15 m :1 ud, , B
719, , , 748789.960, 8930531.810, 209.615, 748789.960, 8930531.810, 199.615, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11660, 34504b19-2bfb-4f7b-b005-549ae47f98a3, 0.0, 121.200, 0, DVT 15 m :1 ud, , B
720, , , 748788.360, 8930534.310, 209.912, 748788.360, 8930534.310, 199.412, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11714, 498b4587-6b44-4931-b327-d976dc148a57, 0.0, 136.500, 0, DVT 15 m :1 ud, , B
721, , , 748786.760, 8930536.810, 210.017, 748786.760, 8930536.810, 199.517, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11800, 9873a3c6-8a1e-4ca2-8b23-c52abcedc645, 0.0, 135.500, 0, DVT 15 m :1 ud, , B
722, , , 748785.100, 8930539.280, 210.002, 748785.100, 8930539.280, 199.002, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11866, 5b580467-eb9e-4e1b-a3f9-6ab652f4c7ab, 0.0, 134.200, 0, DVT 15 m :1 ud, , B
723, , , 748783.150, 8930541.490, 209.973, 748783.150, 8930541.490, 199.473, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11935, 71b4dbd1-f2ab-4ab8-b212-e6d1dc45555a, 0.0, 149.100, 0, DVT 15 m :1 ud, , B
724, , , 748780.900, 8930543.430, 210.010, 748780.900, 8930543.430, 199.710, 0.127, 10.300, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11985, 9f23988c-7940-41e4-8025-337d176546f2, 0.0, 128.900, 0, DVT 15 m :1 ud, , B
725, , , 748778.650, 8930545.360, 210.078, 748778.650, 8930545.360, 199.378, 0.127, 10.700, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 12073, c23976e7-621e-4f70-b94f-b469ca98d443, 0.0, 138.400, 0, DVT 15 m :1 ud, , B
726, , , 748776.400, 8930547.300, 210.155, 748776.400, 8930547.300, 199.355, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12145, 620d9785-b563-444c-82c8-86d6d69aa9e7, 0.0, 141.000, 0, DVT 15 m :1 ud, , B
727, , , 748774.150, 8930549.240, 210.094, 748774.150, 8930549.240, 199.394, 0.127, 10.700, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12199, 053dfc60-cb74-49d7-be3f-29c77659a872, 0.0, 142.000, 0, DVT 15 m :1 ud, , B
728, , , 748771.900, 8930551.180, 210.105, 748771.900, 8930551.180, 199.405, 0.127, 10.700, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12261, 3c76c9c9-88b5-4a99-8cf1-a808df81ea04, 0.0, 134.800, 0, DVT 15 m :1 ud, , B
729, , , 748769.650, 8930553.120, 210.191, 748769.650, 8930553.120, 200.191, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12313, e8d13ba6-317c-485b-918e-8f3ac323e058, 0.0, 125.200, 0, DVT 15 m :1 ud, , B
730, , , 748767.400, 8930555.060, 210.223, 748767.400, 8930555.060, 201.223, 0.127, 9.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12381, 1fd35361-c63f-48e9-b433-52dfc8eae158, 0.0, 149.700, 0, DVT 15 m :1 ud, , B
731, , , 748765.150, 8930556.990, 210.051, 748765.150, 8930556.990, 199.451, 0.127, 10.600, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12454, db86ec44-8b7a-4669-928b-9e11824f976c, 0.0, 128.200, 0, DVT 15 m :1 ud, , B
732, , , 748762.880, 8930558.900, 210.158, 748762.880, 8930558.900, 200.158, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12522, 01d76f94-62ce-46d7-9cf9-8c0fc4022ed0, 0.0, 147.800, 0, DVT 15 m :1 ud, , B
733, , , 748760.550, 8930560.750, 210.149, 748760.550, 8930560.750, 199.949, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12584, a46705a4-fdd0-448f-8de9-2e7e974c0e5d, 0.0, 145.600, 0, DVT 15 m :1 ud, , B
734, , , 748758.220, 8930562.590, 210.069, 748758.220, 8930562.590, 199.869, 0.127, 10.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 12652, 779f3438-140c-44c4-b390-ec2664cd6aee, 0.0, 145.200, 0, DVT 15 m :1 ud, , B
742, , , 748770.980, 8930548.570, 210.019, 748770.980, 8930548.570, 199.519, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12244, 0e2b93af-75ee-436d-b91e-17cfc0c0fcbe, 0.0, 146.400, 0, DVT 15 m :1 ud, , B
743, , , 748773.230, 8930546.630, 210.066, 748773.230, 8930546.630, 199.266, 0.127, 10.800, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 12173, 49474b85-215b-4387-9c56-c0314c51f2d8, 0.0, 146.500, 0, DVT 15 m :1 ud, , B
744, , , 748775.480, 8930544.690, 210.056, 748775.480, 8930544.690, 199.456, 0.127, 10.600, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 12129, 5fb71233-5e33-47e7-a4c0-9e86526c049a, 0.0, 139.900, 0, DVT 15 m :1 ud, , B
745, , , 748777.730, 8930542.750, 210.121, 748777.730, 8930542.750, 199.121, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 12053, 5291bd4d-01f6-44a7-bd27-1c9b30934a65, 0.0, 136.100, 0, DVT 15 m :1 ud, , B
746, , , 748779.980, 8930540.820, 209.745, 748779.980, 8930540.820, 198.745, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11964, 9062eb5f-4d92-4878-846f-19fbf9fbbd40, 0.0, 127.800, 0, DVT 15 m :1 ud, , B
747, , , 748782.200, 8930538.850, 209.959, 748782.200, 8930538.850, 199.459, 0.127, 10.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11915, bfb0bfc5-17c4-4a2b-833b-b604d2afe0b4, 0.0, 136.000, 0, DVT 15 m :1 ud, , B
748, , , 748783.870, 8930536.390, 209.853, 748783.870, 8930536.390, 199.453, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11846, 30c9f3fe-e1ef-4610-b34a-695a187b828b, 0.0, 130.800, 0, DVT 15 m :1 ud, , B
749, , , 748785.540, 8930533.930, 209.914, 748785.540, 8930533.930, 199.114, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11784, 050acbdd-2514-4ec9-8663-98a22b5a4ab8, 0.0, 138.900, 0, DVT 15 m :1 ud, , B
750, , , 748787.140, 8930531.430, 209.811, 748787.140, 8930531.430, 199.311, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11688, 79ecafab-a2b9-47c9-9d45-b2d872a5929a, 0.0, 129.000, 0, DVT 15 m :1 ud, , B
751, , , 748788.740, 8930528.930, 209.638, 748788.740, 8930528.930, 199.438, 0.127, 10.200, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11642, c73e4da0-86d0-4040-814f-e64a6d57c2ab, 0.0, 128.900, 0, DVT 15 m :1 ud, , B
752, , , 748790.350, 8930526.430, 209.696, 748790.350, 8930526.430, 199.696, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11546, 50e3efba-2613-4656-afb1-420afa856ed9, 0.0, 125.300, 0, DVT 15 m :1 ud, , B
753, , , 748791.950, 8930523.930, 209.567, 748791.950, 8930523.930, 199.567, 0.127, 10.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11498, 8a330718-a639-46ed-a69f-65748f713b37, 0.0, 127.700, 0, DVT 15 m :1 ud, , B
754, , , 748793.550, 8930521.430, 209.743, 748793.550, 8930521.430, 199.743, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11424, 7fcd6c90-4821-46f6-ab33-b5f0b8abf3f6, 0.0, 123.500, 0, DVT 15 m :1 ud, , B
755, , , 748795.150, 8930518.930, 209.747, 748795.150, 8930518.930, 199.747, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11348, bb70217c-1f96-450f-9c1e-f33ba44aeff2, 0.0, 140.500, 0, DVT 15 m :1 ud, , 
756, , , 748796.760, 8930516.430, 209.872, 748796.760, 8930516.430, 199.872, 0.127, 10.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11272, d61ffe03-444f-4c98-b1dc-2c6b14b24466, 0.0, 136.800, 0, DVT 15 m :1 ud, , 
757, , , 748798.360, 8930513.930, 210.075, 748798.360, 8930513.930, 199.675, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11216, 0805e18a-e0b2-458a-b2c0-763a940d0bc1, 0.0, 135.000, 0, DVT 15 m :1 ud, , 
758, , , 748799.960, 8930511.430, 210.209, 748799.960, 8930511.430, 199.509, 0.127, 10.700, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 11140, af18adfe-1e59-492c-88af-a9e157c0efd2, 0.0, 143.200, 0, DVT 15 m :1 ud, , 
759, , , 748801.570, 8930508.930, 210.654, 748801.570, 8930508.930, 200.554, 0.127, 10.100, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11064, e91df3c2-16b3-4932-b409-b605649d306f, 0.0, 147.400, 0, DVT 15 m :1 ud, , 
760, , , 748803.170, 8930506.430, 210.619, 748803.170, 8930506.430, 199.819, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10988, 399eef82-55d2-4302-8f72-b56c823c7cfd, 0.0, 130.600, 0, DVT 15 m :1 ud, , 
761, , , 748804.770, 8930503.930, 210.263, 748804.770, 8930503.930, 199.363, 0.127, 10.900, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10916, 2ad747d0-b218-41db-9d61-6bbb7ecf0407, 0.0, 129.100, 0, DVT 15 m :1 ud, , 
762, , , 748806.380, 8930501.430, 210.074, 748806.380, 8930501.430, 199.574, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10836, 37b437ce-2730-4b70-8412-7a1290c034ae, 0.0, 128.800, 0, DVT 15 m :1 ud, , 
763, , , 748807.980, 8930498.930, 210.233, 748807.980, 8930498.930, 199.233, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10764, bf4eb140-2312-4fa4-a32d-2ed70ac23c73, 0.0, 136.000, 0, DVT 15 m :1 ud, , 
764, , , 748809.580, 8930496.430, 210.558, 748809.580, 8930496.430, 199.558, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10692, 22e66cc2-1a72-48d4-b69e-ff61864573b5, 0.0, 126.000, 0, DVT 15 m :1 ud, , 
765, , , 748811.180, 8930493.930, 210.664, 748811.180, 8930493.930, 199.664, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10614, 1571ada1-c93a-4c9c-8b3b-9ec799503ab0, 0.0, 137.400, 0, DVT 15 m :1 ud, , 
766, , , 748812.790, 8930491.430, 210.638, 748812.790, 8930491.430, 199.438, 0.127, 11.200, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10534, 795f7a30-a0e6-428c-b97b-17f5e9b87207, 0.0, 162.500, 0, DVT 15 m :1 ud, , 
767, , , 748814.390, 8930488.930, 210.785, 748814.390, 8930488.930, 200.285, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10458, 21c8a91e-6c75-4980-825d-8a82d71602bb, 0.0, 143.700, 0, DVT 15 m :1 ud, , 
768, , , 748815.990, 8930486.430, 210.706, 748815.990, 8930486.430, 200.306, 0.127, 10.400, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10398, 1a8044bc-1dcf-4e31-b981-e7efe6f3751a, 0.0, 129.500, 0, DVT 15 m :1 ud, , 
769, , , 748817.600, 8930483.930, 210.830, 748817.600, 8930483.930, 199.830, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10330, 28ae8ee9-e655-4506-8559-d00cf3d60e7a, 0.0, 127.100, 0, DVT 15 m :1 ud, , 
770, , , 748819.200, 8930481.430, 210.723, 748819.200, 8930481.430, 199.723, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10266, f13b0d05-dcd3-4f32-8225-6a3929b08189, 0.0, 136.800, 0, DVT 15 m :1 ud, , 
771, , , 748820.800, 8930478.930, 210.816, 748820.800, 8930478.930, 200.216, 0.127, 10.600, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10212, cfacb044-121b-4931-a485-a4a7160e7396, 0.0, 142.400, 0, DVT 15 m :1 ud, , 
772, , , 748822.410, 8930476.430, 210.810, 748822.410, 8930476.430, 199.810, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10168, dfc7c8b0-aafc-4def-8ac5-ea6757c1aa70, 0.0, 144.000, 0, DVT 15 m :1 ud, , 
773, , , 748824.010, 8930473.930, 210.939, 748824.010, 8930473.930, 199.939, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10110, 0d0c9cb9-a406-486d-993a-e55818e732f6, 0.0, 153.400, 0, DVT 15 m :1 ud, , A
774, , , 748825.610, 8930471.430, 210.953, 748825.610, 8930471.430, 199.453, 0.127, 11.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10061, 421ae724-e2f7-4c81-87b3-dc3c54678f71, 0.0, 150.400, 0, DVT 15 m :1 ud, , A
775, , , 748827.210, 8930468.930, 210.947, 748827.210, 8930468.930, 199.447, 0.127, 11.500, 0.600, 3.500, 0.000, 0.000, 0.0, 0.0, 0.000, 10021, b5d6b43e-12e5-4948-ae0c-b25a65dd1d15, 0.0, 132.900, 0, DVT 15 m :1 ud, , A
776, , , 748825.990, 8930466.060, 210.760, 748825.990, 8930466.060, 199.760, 0.127, 11.000, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 10014, b0f27050-14ce-4aed-9668-9a8791669406, 0.0, 133.100, 0, DVT 15 m :1 ud, , A
777, , , 748824.390, 8930468.560, 210.736, 748824.390, 8930468.560, 199.736, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10051, 3d2baef2-3fbe-4586-bb19-c4719346273c, 0.0, 147.000, 0, DVT 15 m :1 ud, , A
778, , , 748822.780, 8930471.060, 210.705, 748822.780, 8930471.060, 200.205, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10100, 06895428-06e2-45e0-bb94-49a9ddbdacd3, 0.0, 120.800, 0, DVT 15 m :1 ud, , A
779, , , 748821.180, 8930473.560, 210.809, 748821.180, 8930473.560, 199.809, 0.127, 11.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10159, 95cde691-47bf-48f8-89bc-37113eb812e4, 0.0, 122.200, 0, DVT 15 m :1 ud, , 
780, , , 748819.580, 8930476.060, 210.837, 748819.580, 8930476.060, 200.337, 0.127, 10.500, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10200, 59b7aa2c-9ec4-4d42-9f4d-f5d6d2e88826, 0.0, 126.900, 0, DVT 15 m :1 ud, , 
781, , , 748817.970, 8930478.560, 210.599, 748817.970, 8930478.560, 199.599, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10253, da45ce53-5a52-4a0d-ba41-f9462faf4827, 0.0, 123.900, 0, DVT 15 m :1 ud, , 
782, , , 748816.370, 8930481.060, 210.729, 748816.370, 8930481.060, 199.729, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10314, 576d4bd0-a338-4637-b637-c79973cc621c, 0.0, 126.700, 0, DVT 15 m :1 ud, , 
783, , , 748814.770, 8930483.560, 210.751, 748814.770, 8930483.560, 199.951, 0.127, 10.800, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10382, 280b21d5-45c1-4f0f-aa4a-f1680410636b, 0.0, 127.500, 0, DVT 15 m :1 ud, , 
784, , , 748813.170, 8930486.060, 210.678, 748813.170, 8930486.060, 199.178, 0.127, 11.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10434, 64028940-cccf-4f34-941e-72619f4299f2, 0.0, 128.300, 0, DVT 15 m :1 ud, , 
785, , , 748811.560, 8930488.560, 210.637, 748811.560, 8930488.560, 199.637, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10510, 009ed9d7-df9f-47a3-8e4b-45bfb0ae78c6, 0.0, 140.800, 0, DVT 15 m :1 ud, , 
786, , , 748809.960, 8930491.060, 210.603, 748809.960, 8930491.060, 200.103, 0.127, 10.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10586, a3b09488-597e-4036-aa97-64e23a84f844, 0.0, 143.600, 0, DVT 15 m :1 ud, , 
787, , , 748808.360, 8930493.560, 210.544, 748808.360, 8930493.560, 200.544, 0.127, 10.000, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 10666, 94e97e31-c505-4b3a-b0f2-839ab0a3bc01, 0.0, 118.300, 0, DVT 15 m :1 ud, , 
788, , , 748806.750, 8930496.060, 210.463, 748806.750, 8930496.060, 199.463, 0.127, 11.000, 0.600, 2.200, 0.000, 0.000, 0.0, 0.0, 0.000, 10744, 3bb5dcec-06a6-4bde-8c72-554f0f7f96c7, 0.0, 134.900, 0, DVT 15 m :1 ud, , 
789, , , 748805.150, 8930498.560, 210.298, 748805.150, 8930498.560, 199.898, 0.127, 10.400, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10820, 23960a92-8880-4b66-a86a-01a0ac9af3a9, 0.0, 119.800, 0, DVT 15 m :1 ud, , 
790, , , 748803.550, 8930501.060, 210.219, 748803.550, 8930501.060, 199.219, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10896, e42c655c-e5f9-4f25-9157-c8fed57b6899, 0.0, 139.900, 0, DVT 15 m :1 ud, , 
791, , , 748801.950, 8930503.560, 210.250, 748801.950, 8930503.560, 199.250, 0.127, 11.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 10960, 5461796c-251a-4225-b93b-997cb6d5ee1e, 0.0, 144.800, 0, DVT 15 m :1 ud, , 
792, , , 748800.340, 8930506.060, 210.193, 748800.340, 8930506.060, 199.693, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11040, ccb6e6d2-7b7b-46f2-a574-eb5cd8b7de09, 0.0, 132.800, 0, DVT 15 m :1 ud, , 
793, , , 748798.740, 8930508.560, 210.123, 748798.740, 8930508.560, 199.423, 0.127, 10.700, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11120, b4db9a3c-6963-4ef4-a59d-02b37cf4ee64, 0.0, 137.200, 0, DVT 15 m :1 ud, , 
794, , , 748797.140, 8930511.060, 209.784, 748797.140, 8930511.060, 199.284, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11196, 5f1f96f6-80e8-4183-86dd-1a324ed92926, 0.0, 124.200, 0, DVT 15 m :1 ud, , 
795, , , 748795.530, 8930513.560, 209.582, 748795.530, 8930513.560, 200.582, 0.127, 9.000, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11248, 6c2441fa-1ad9-411f-b741-ff3cb08452eb, 0.0, 109.500, 0, DVT 15 m :1 ud, , 
796, , , 748793.930, 8930516.060, 209.584, 748793.930, 8930516.060, 200.084, 0.127, 9.500, 0.600, 2.400, 0.000, 0.000, 0.0, 0.0, 0.000, 11324, df216a38-8648-4d8d-a758-eed00179eb6d, 0.0, 137.000, 0, DVT 15 m :1 ud, , 
797, , , 748792.330, 8930518.560, 209.771, 748792.330, 8930518.560, 199.971, 0.127, 9.800, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 11400, c499f2b1-71de-403d-9bff-a4e7d28907df, 0.0, 139.800, 0, DVT 15 m :1 ud, , B
798, , , 748790.720, 8930521.060, 209.512, 748790.720, 8930521.060, 200.512, 0.127, 9.000, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 11476, 44ce6f17-9967-494e-825e-aa8cdcdd6f8d, 0.0, 154.200, 0, DVT 15 m :1 ud, , B
800, , , 748787.860, 8930526.420, 209.502, 748787.860, 8930526.420, 198.502, 0.127, 11.000, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 11618, b540af4a-0492-4160-a501-e1b0330fb544, 0.0, 110.000, 0, DVT 15 m :1 ud, , B
802, , , 748785.200, 8930531.720, 209.798, 748785.200, 8930531.720, 199.298, 0.127, 10.500, 0.600, 2.300, 0.000, 0.000, 0.0, 0.0, 0.000, 11758, b4b20fd6-40ce-4abb-a243-f6955d4fbeac, 0.0, 124.000, 0, DVT 15 m :1 ud, , B
803, , , 748783.280, 8930534.120, 209.782, 748783.280, 8930534.120, 199.782, 0.127, 10.000, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 11829, 7e84fd60-ac56-4406-b62b-b9ac9a597534, 0.0, 112.000, 0, DVT 15 m :1 ud, , B
804, , , 748781.250, 8930536.230, 209.714, 748781.250, 8930536.230, 199.514, 0.127, 10.200, 0.600, 3.000, 0.000, 0.000, 0.0, 0.0, 0.000, 11895, e98a3363-eaf9-457b-bec2-dc659dc917ba, 0.0, 127.400, 0, DVT 15 m :1 ud, , B
